Naturais,Ciclo Perfeito,A / B,Excluídos-por-si,
1204,8640000,"0,00013935185185185200",,
1205,8640000,"0,00013946759259259300",,
1206,8640000,"0,00013958333333333300",,
1207,8640000,"0,00013969907407407400",,
1208,8640000,"0,00013981481481481500",1397,
1209,8640000,"0,00013993055555555600",,
1210,8640000,"0,00014004629629629600",,
1211,8640000,"0,00014016203703703700",,
1212,8640000,"0,00014027777777777800",,
1213,8640000,"0,00014039351851851900",,
1214,8640000,"0,00014050925925925900",1404,
1215,8640000,"0,00014062500000000000",,
1216,8640000,"0,00014074074074074100",,
1217,8640000,"0,00014085648148148100",,
1218,8640000,"0,00014097222222222200",,
1219,8640000,"0,00014108796296296300",,
1220,8640000,"0,00014120370370370400",1411,
1221,8640000,"0,00014131944444444400",,
1222,8640000,"0,00014143518518518500",,
1223,8640000,"0,00014155092592592600",,
1224,8640000,"0,00014166666666666700",,
1225,8640000,"0,00014178240740740700",,
1226,8640000,"0,00014189814814814800",,
1227,8640000,"0,00014201388888888900",1419,
1228,8640000,"0,00014212962962963000",,
1229,8640000,"0,00014224537037037000",,
1230,8640000,"0,00014236111111111100",,
1231,8640000,"0,00014247685185185200",,
1232,8640000,"0,00014259259259259300",,
1233,8640000,"0,00014270833333333300",1426,
1234,8640000,"0,00014282407407407400",,
1235,8640000,"0,00014293981481481500",,
1236,8640000,"0,00014305555555555600",,
1237,8640000,"0,00014317129629629600",,
1238,8640000,"0,00014328703703703700",,
1239,8640000,"0,00014340277777777800",1433,
1240,8640000,"0,00014351851851851900",,
1241,8640000,"0,00014363425925925900",,
1242,8640000,"0,00014375000000000000",,
1243,8640000,"0,00014386574074074100",,
1244,8640000,"0,00014398148148148100",,
1245,8640000,"0,00014409722222222200",,
1246,8640000,"0,00014421296296296300",1441,
1247,8640000,"0,00014432870370370400",,
1248,8640000,"0,00014444444444444400",,
1249,8640000,"0,00014456018518518500",,
1250,8640000,"0,00014467592592592600",,
1251,8640000,"0,00014479166666666700",,
1252,8640000,"0,00014490740740740700",1448,
1253,8640000,"0,00014502314814814800",,
1254,8640000,"0,00014513888888888900",,
1255,8640000,"0,00014525462962963000",,
1256,8640000,"0,00014537037037037000",,
1257,8640000,"0,00014548611111111100",,
1258,8640000,"0,00014560185185185200",1455,
1259,8640000,"0,00014571759259259300",,
1260,8640000,"0,00014583333333333300",,
1261,8640000,"0,00014594907407407400",,
1262,8640000,"0,00014606481481481500",,
1263,8640000,"0,00014618055555555600",,
1264,8640000,"0,00014629629629629600",,
1265,8640000,"0,00014641203703703700",1463,
1266,8640000,"0,00014652777777777800",,
1267,8640000,"0,00014664351851851900",,
1268,8640000,"0,00014675925925925900",,
1269,8640000,"0,00014687500000000000",,
1270,8640000,"0,00014699074074074100",,
1271,8640000,"0,00014710648148148100",1470,
1272,8640000,"0,00014722222222222200",,
1273,8640000,"0,00014733796296296300",,
1274,8640000,"0,00014745370370370400",,
1275,8640000,"0,00014756944444444400",,
1276,8640000,"0,00014768518518518500",,
1277,8640000,"0,00014780092592592600",1477,
1278,8640000,"0,00014791666666666700",,
1279,8640000,"0,00014803240740740700",,
1280,8640000,"0,00014814814814814800",,
1281,8640000,"0,00014826388888888900",,
1282,8640000,"0,00014837962962963000",,
1283,8640000,"0,00014849537037037000",,
1284,8640000,"0,00014861111111111100",1485,
1285,8640000,"0,00014872685185185200",,
1286,8640000,"0,00014884259259259300",,
1287,8640000,"0,00014895833333333300",,
1288,8640000,"0,00014907407407407400",,
1289,8640000,"0,00014918981481481500",,
1290,8640000,"0,00014930555555555600",1492,
1291,8640000,"0,00014942129629629600",,
1292,8640000,"0,00014953703703703700",,
1293,8640000,"0,00014965277777777800",,
1294,8640000,"0,00014976851851851900",,
1295,8640000,"0,00014988425925925900",,
1296,8640000,"0,00015000000000000000",1499,
1297,8640000,"0,00015011574074074100",,
1298,8640000,"0,00015023148148148200",,
1299,8640000,"0,00015034722222222200",,
1300,8640000,"0,00015046296296296300",,
1301,8640000,"0,00015057870370370400",,
1302,8640000,"0,00015069444444444400",,
1303,8640000,"0,00015081018518518500",1507,
1304,8640000,"0,00015092592592592600",,
1305,8640000,"0,00015104166666666700",,
1306,8640000,"0,00015115740740740700",,
1307,8640000,"0,00015127314814814800",,
1308,8640000,"0,00015138888888888900",,
1309,8640000,"0,00015150462962963000",1514,
1310,8640000,"0,00015162037037037000",,
1311,8640000,"0,00015173611111111100",,
1312,8640000,"0,00015185185185185200",,
1313,8640000,"0,00015196759259259300",,
1314,8640000,"0,00015208333333333300",,
1315,8640000,"0,00015219907407407400",,
1316,8640000,"0,00015231481481481500",1522,
1317,8640000,"0,00015243055555555600",,
1318,8640000,"0,00015254629629629600",,
1319,8640000,"0,00015266203703703700",,
1320,8640000,"0,00015277777777777800",,
1321,8640000,"0,00015289351851851900",,
1322,8640000,"0,00015300925925925900",1529,
1323,8640000,"0,00015312500000000000",,
1324,8640000,"0,00015324074074074100",,
1325,8640000,"0,00015335648148148100",,
1326,8640000,"0,00015347222222222200",,
1327,8640000,"0,00015358796296296300",,
1328,8640000,"0,00015370370370370400",1536,
1329,8640000,"0,00015381944444444400",,
1330,8640000,"0,00015393518518518500",,
1331,8640000,"0,00015405092592592600",,
1332,8640000,"0,00015416666666666700",,
1333,8640000,"0,00015428240740740700",,
1334,8640000,"0,00015439814814814800",,
1335,8640000,"0,00015451388888888900",1544,
1336,8640000,"0,00015462962962963000",,
1337,8640000,"0,00015474537037037000",,
1338,8640000,"0,00015486111111111100",,
1339,8640000,"0,00015497685185185200",,
1340,8640000,"0,00015509259259259300",,
1341,8640000,"0,00015520833333333300",1551,
1342,8640000,"0,00015532407407407400",,
1343,8640000,"0,00015543981481481500",,
1344,8640000,"0,00015555555555555600",,
1345,8640000,"0,00015567129629629600",,
1346,8640000,"0,00015578703703703700",,
1347,8640000,"0,00015590277777777800",1558,
1348,8640000,"0,00015601851851851900",,
1349,8640000,"0,00015613425925925900",,
1350,8640000,"0,00015625000000000000",,
1351,8640000,"0,00015636574074074100",,
1352,8640000,"0,00015648148148148100",,
1353,8640000,"0,00015659722222222200",,
1354,8640000,"0,00015671296296296300",1566,
1355,8640000,"0,00015682870370370400",,
1356,8640000,"0,00015694444444444400",,
1357,8640000,"0,00015706018518518500",,
1358,8640000,"0,00015717592592592600",,
1359,8640000,"0,00015729166666666700",,
1360,8640000,"0,00015740740740740700",1573,
1361,8640000,"0,00015752314814814800",,
1362,8640000,"0,00015763888888888900",,
1363,8640000,"0,00015775462962963000",,
1364,8640000,"0,00015787037037037000",,
1365,8640000,"0,00015798611111111100",,
1366,8640000,"0,00015810185185185200",1580,
1367,8640000,"0,00015821759259259300",,
1368,8640000,"0,00015833333333333300",,
1369,8640000,"0,00015844907407407400",,
1370,8640000,"0,00015856481481481500",,
1371,8640000,"0,00015868055555555600",,
1372,8640000,"0,00015879629629629600",,
1373,8640000,"0,00015891203703703700",1588,
1374,8640000,"0,00015902777777777800",,
1375,8640000,"0,00015914351851851900",,
1376,8640000,"0,00015925925925925900",,
1377,8640000,"0,00015937500000000000",,
1378,8640000,"0,00015949074074074100",,
1379,8640000,"0,00015960648148148200",1595,
1380,8640000,"0,00015972222222222200",,
1381,8640000,"0,00015983796296296300",,
1382,8640000,"0,00015995370370370400",,
1383,8640000,"0,00016006944444444400",,
1384,8640000,"0,00016018518518518500",,
1385,8640000,"0,00016030092592592600",1602,
1386,8640000,"0,00016041666666666700",,
1387,8640000,"0,00016053240740740700",,
1388,8640000,"0,00016064814814814800",,
1389,8640000,"0,00016076388888888900",,
1390,8640000,"0,00016087962962963000",,
1391,8640000,"0,00016099537037037000",,
1392,8640000,"0,00016111111111111100",1610,
1393,8640000,"0,00016122685185185200",,
1394,8640000,"0,00016134259259259300",,
1395,8640000,"0,00016145833333333300",,
1396,8640000,"0,00016157407407407400",,
1397,8640000,"0,00016168981481481500",,
1398,8640000,"0,00016180555555555600",1617,
1399,8640000,"0,00016192129629629600",,
1400,8640000,"0,00016203703703703700",,
1401,8640000,"0,00016215277777777800",,
1402,8640000,"0,00016226851851851900",,
1403,8640000,"0,00016238425925925900",,
1404,8640000,"0,00016250000000000000",1624,
1405,8640000,"0,00016261574074074100",,
1406,8640000,"0,00016273148148148100",,
1407,8640000,"0,00016284722222222200",,
1408,8640000,"0,00016296296296296300",,
1409,8640000,"0,00016307870370370400",,
1410,8640000,"0,00016319444444444400",,
1411,8640000,"0,00016331018518518500",1632,
1412,8640000,"0,00016342592592592600",,
1413,8640000,"0,00016354166666666700",,
1414,8640000,"0,00016365740740740700",,
1415,8640000,"0,00016377314814814800",,
1416,8640000,"0,00016388888888888900",,
1417,8640000,"0,00016400462962963000",1639,
1418,8640000,"0,00016412037037037000",,
1419,8640000,"0,00016423611111111100",,
1420,8640000,"0,00016435185185185200",,
1421,8640000,"0,00016446759259259300",,
1422,8640000,"0,00016458333333333300",,
1423,8640000,"0,00016469907407407400",,
1424,8640000,"0,00016481481481481500",1647,
1425,8640000,"0,00016493055555555600",,
1426,8640000,"0,00016504629629629600",,
1427,8640000,"0,00016516203703703700",,
1428,8640000,"0,00016527777777777800",,
1429,8640000,"0,00016539351851851900",,
1430,8640000,"0,00016550925925925900",1654,
1431,8640000,"0,00016562500000000000",,
1432,8640000,"0,00016574074074074100",,
1433,8640000,"0,00016585648148148100",,
1434,8640000,"0,00016597222222222200",,
1435,8640000,"0,00016608796296296300",,
1436,8640000,"0,00016620370370370400",1661,
1437,8640000,"0,00016631944444444400",,
1438,8640000,"0,00016643518518518500",,
1439,8640000,"0,00016655092592592600",,
1440,8640000,"0,00016666666666666700",,
1441,8640000,"0,00016678240740740700",,
1442,8640000,"0,00016689814814814800",,
1443,8640000,"0,00016701388888888900",1669,
1444,8640000,"0,00016712962962963000",,
1445,8640000,"0,00016724537037037000",,
1446,8640000,"0,00016736111111111100",,
1447,8640000,"0,00016747685185185200",,
1448,8640000,"0,00016759259259259300",,
1449,8640000,"0,00016770833333333300",1676,
1450,8640000,"0,00016782407407407400",,
1451,8640000,"0,00016793981481481500",,
1452,8640000,"0,00016805555555555600",,
1453,8640000,"0,00016817129629629600",,
1454,8640000,"0,00016828703703703700",,
1455,8640000,"0,00016840277777777800",1683,
1456,8640000,"0,00016851851851851900",,
1457,8640000,"0,00016863425925925900",,
1458,8640000,"0,00016875000000000000",,
1459,8640000,"0,00016886574074074100",,
1460,8640000,"0,00016898148148148200",,
1461,8640000,"0,00016909722222222200",,
1462,8640000,"0,00016921296296296300",1691,
1463,8640000,"0,00016932870370370400",,
1464,8640000,"0,00016944444444444400",,
1465,8640000,"0,00016956018518518500",,
1466,8640000,"0,00016967592592592600",,
1467,8640000,"0,00016979166666666700",,
1468,8640000,"0,00016990740740740700",1698,
1469,8640000,"0,00017002314814814800",,
1470,8640000,"0,00017013888888888900",,
1471,8640000,"0,00017025462962963000",,
1472,8640000,"0,00017037037037037000",,
1473,8640000,"0,00017048611111111100",,
1474,8640000,"0,00017060185185185200",1705,
1475,8640000,"0,00017071759259259300",,
1476,8640000,"0,00017083333333333300",,
1477,8640000,"0,00017094907407407400",,
1478,8640000,"0,00017106481481481500",,
1479,8640000,"0,00017118055555555600",,
1480,8640000,"0,00017129629629629600",,
1481,8640000,"0,00017141203703703700",1713,
1482,8640000,"0,00017152777777777800",,
1483,8640000,"0,00017164351851851900",,
1484,8640000,"0,00017175925925925900",,
1485,8640000,"0,00017187500000000000",,
1486,8640000,"0,00017199074074074100",,
1487,8640000,"0,00017210648148148100",1720,
1488,8640000,"0,00017222222222222200",,
1489,8640000,"0,00017233796296296300",,
1490,8640000,"0,00017245370370370400",,
1491,8640000,"0,00017256944444444400",,
1492,8640000,"0,00017268518518518500",,
1493,8640000,"0,00017280092592592600",1727,
1494,8640000,"0,00017291666666666700",,
1495,8640000,"0,00017303240740740700",,
1496,8640000,"0,00017314814814814800",,
1497,8640000,"0,00017326388888888900",,
1498,8640000,"0,00017337962962963000",,
1499,8640000,"0,00017349537037037000",,
1500,8640000,"0,00017361111111111100",1735,
1501,8640000,"0,00017372685185185200",,
1502,8640000,"0,00017384259259259300",,
1503,8640000,"0,00017395833333333300",,
1504,8640000,"0,00017407407407407400",,
1505,8640000,"0,00017418981481481500",,
1506,8640000,"0,00017430555555555600",1742,
1507,8640000,"0,00017442129629629600",,
1508,8640000,"0,00017453703703703700",,
1509,8640000,"0,00017465277777777800",,
1510,8640000,"0,00017476851851851900",,
1511,8640000,"0,00017488425925925900",,
1512,8640000,"0,00017500000000000000",1749,
1513,8640000,"0,00017511574074074100",,
1514,8640000,"0,00017523148148148100",,
1515,8640000,"0,00017534722222222200",,
1516,8640000,"0,00017546296296296300",,
1517,8640000,"0,00017557870370370400",,
1518,8640000,"0,00017569444444444400",,
1519,8640000,"0,00017581018518518500",1757,
1520,8640000,"0,00017592592592592600",,
1521,8640000,"0,00017604166666666700",,
1522,8640000,"0,00017615740740740700",,
1523,8640000,"0,00017627314814814800",,
1524,8640000,"0,00017638888888888900",,
1525,8640000,"0,00017650462962963000",1764,
1526,8640000,"0,00017662037037037000",,
1527,8640000,"0,00017673611111111100",,
1528,8640000,"0,00017685185185185200",,
1529,8640000,"0,00017696759259259300",,
1530,8640000,"0,00017708333333333300",,
1531,8640000,"0,00017719907407407400",,
1532,8640000,"0,00017731481481481500",1772,
1533,8640000,"0,00017743055555555600",,
1534,8640000,"0,00017754629629629600",,
1535,8640000,"0,00017766203703703700",,
1536,8640000,"0,00017777777777777800",,
1537,8640000,"0,00017789351851851900",,
1538,8640000,"0,00017800925925925900",1779,
1539,8640000,"0,00017812500000000000",,
1540,8640000,"0,00017824074074074100",,
1541,8640000,"0,00017835648148148200",,
1542,8640000,"0,00017847222222222200",,
1543,8640000,"0,00017858796296296300",,
1544,8640000,"0,00017870370370370400",1786,
1545,8640000,"0,00017881944444444400",,
1546,8640000,"0,00017893518518518500",,
1547,8640000,"0,00017905092592592600",,
1548,8640000,"0,00017916666666666700",,
1549,8640000,"0,00017928240740740700",,
1550,8640000,"0,00017939814814814800",,
1551,8640000,"0,00017951388888888900",1794,
1552,8640000,"0,00017962962962963000",,
1553,8640000,"0,00017974537037037000",,
1554,8640000,"0,00017986111111111100",,
1555,8640000,"0,00017997685185185200",,
1556,8640000,"0,00018009259259259300",,
1557,8640000,"0,00018020833333333300",1801,
1558,8640000,"0,00018032407407407400",,
1559,8640000,"0,00018043981481481500",,
1560,8640000,"0,00018055555555555600",,
1561,8640000,"0,00018067129629629600",,
1562,8640000,"0,00018078703703703700",,
1563,8640000,"0,00018090277777777800",1808,
1564,8640000,"0,00018101851851851900",,
1565,8640000,"0,00018113425925925900",,
1566,8640000,"0,00018125000000000000",,
1567,8640000,"0,00018136574074074100",,
1568,8640000,"0,00018148148148148200",,
1569,8640000,"0,00018159722222222200",,
1570,8640000,"0,00018171296296296300",1816,
1571,8640000,"0,00018182870370370400",,
1572,8640000,"0,00018194444444444400",,
1573,8640000,"0,00018206018518518500",,
1574,8640000,"0,00018217592592592600",,
1575,8640000,"0,00018229166666666700",,
1576,8640000,"0,00018240740740740700",1823,
1577,8640000,"0,00018252314814814800",,
1578,8640000,"0,00018263888888888900",,
1579,8640000,"0,00018275462962963000",,
1580,8640000,"0,00018287037037037000",,
1581,8640000,"0,00018298611111111100",,
1582,8640000,"0,00018310185185185200",1830,
1583,8640000,"0,00018321759259259300",,
1584,8640000,"0,00018333333333333300",,
1585,8640000,"0,00018344907407407400",,
1586,8640000,"0,00018356481481481500",,
1587,8640000,"0,00018368055555555600",,
1588,8640000,"0,00018379629629629600",,
1589,8640000,"0,00018391203703703700",1838,
1590,8640000,"0,00018402777777777800",,
1591,8640000,"0,00018414351851851900",,
1592,8640000,"0,00018425925925925900",,
1593,8640000,"0,00018437500000000000",,
1594,8640000,"0,00018449074074074100",,
1595,8640000,"0,00018460648148148100",1845,
1596,8640000,"0,00018472222222222200",,
1597,8640000,"0,00018483796296296300",,
1598,8640000,"0,00018495370370370400",,
1599,8640000,"0,00018506944444444400",,
1600,8640000,"0,00018518518518518500",,
1601,8640000,"0,00018530092592592600",1852,
1602,8640000,"0,00018541666666666700",,
1603,8640000,"0,00018553240740740700",,
1604,8640000,"0,00018564814814814800",,
1605,8640000,"0,00018576388888888900",,
1606,8640000,"0,00018587962962963000",,
1607,8640000,"0,00018599537037037000",,
1608,8640000,"0,00018611111111111100",1860,
1609,8640000,"0,00018622685185185200",,
1610,8640000,"0,00018634259259259300",,
1611,8640000,"0,00018645833333333300",,
1612,8640000,"0,00018657407407407400",,
1613,8640000,"0,00018668981481481500",,
1614,8640000,"0,00018680555555555600",1867,
1615,8640000,"0,00018692129629629600",,
1616,8640000,"0,00018703703703703700",,
1617,8640000,"0,00018715277777777800",,
1618,8640000,"0,00018726851851851900",,
1619,8640000,"0,00018738425925925900",,
1620,8640000,"0,00018750000000000000",1874,
1621,8640000,"0,00018761574074074100",,
1622,8640000,"0,00018773148148148100",,
1623,8640000,"0,00018784722222222200",,
1624,8640000,"0,00018796296296296300",,
1625,8640000,"0,00018807870370370400",,
1626,8640000,"0,00018819444444444400",,
1627,8640000,"0,00018831018518518500",1882,
1628,8640000,"0,00018842592592592600",,
1629,8640000,"0,00018854166666666700",,
1630,8640000,"0,00018865740740740700",,
1631,8640000,"0,00018877314814814800",,
1632,8640000,"0,00018888888888888900",,
1633,8640000,"0,00018900462962963000",1889,
1634,8640000,"0,00018912037037037000",,
1635,8640000,"0,00018923611111111100",,
1636,8640000,"0,00018935185185185200",,
1637,8640000,"0,00018946759259259300",,
1638,8640000,"0,00018958333333333300",,
1639,8640000,"0,00018969907407407400",,
1640,8640000,"0,00018981481481481500",1897,
1641,8640000,"0,00018993055555555600",,
1642,8640000,"0,00019004629629629600",,
1643,8640000,"0,00019016203703703700",,
1644,8640000,"0,00019027777777777800",,
1645,8640000,"0,00019039351851851900",,
1646,8640000,"0,00019050925925925900",1904,
1647,8640000,"0,00019062500000000000",,
1648,8640000,"0,00019074074074074100",,
1649,8640000,"0,00019085648148148200",,
1650,8640000,"0,00019097222222222200",,
1651,8640000,"0,00019108796296296300",,
1652,8640000,"0,00019120370370370400",1911,
1653,8640000,"0,00019131944444444400",,
1654,8640000,"0,00019143518518518500",,
1655,8640000,"0,00019155092592592600",,
1656,8640000,"0,00019166666666666700",,
1657,8640000,"0,00019178240740740700",,
1658,8640000,"0,00019189814814814800",,
1659,8640000,"0,00019201388888888900",1919,
1660,8640000,"0,00019212962962963000",,
1661,8640000,"0,00019224537037037000",,
1662,8640000,"0,00019236111111111100",,
1663,8640000,"0,00019247685185185200",,
1664,8640000,"0,00019259259259259300",,
1665,8640000,"0,00019270833333333300",1926,
1666,8640000,"0,00019282407407407400",,
1667,8640000,"0,00019293981481481500",,
1668,8640000,"0,00019305555555555600",,
1669,8640000,"0,00019317129629629600",,
1670,8640000,"0,00019328703703703700",,
1671,8640000,"0,00019340277777777800",1933,
1672,8640000,"0,00019351851851851900",,
1673,8640000,"0,00019363425925925900",,
1674,8640000,"0,00019375000000000000",,
1675,8640000,"0,00019386574074074100",,
1676,8640000,"0,00019398148148148100",,
1677,8640000,"0,00019409722222222200",,
1678,8640000,"0,00019421296296296300",1941,
1679,8640000,"0,00019432870370370400",,
1680,8640000,"0,00019444444444444400",,
1681,8640000,"0,00019456018518518500",,
1682,8640000,"0,00019467592592592600",,
1683,8640000,"0,00019479166666666700",,
1684,8640000,"0,00019490740740740700",1948,
1685,8640000,"0,00019502314814814800",,
1686,8640000,"0,00019513888888888900",,
1687,8640000,"0,00019525462962963000",,
1688,8640000,"0,00019537037037037000",,
1689,8640000,"0,00019548611111111100",,
1690,8640000,"0,00019560185185185200",1955,
1691,8640000,"0,00019571759259259300",,
1692,8640000,"0,00019583333333333300",,
1693,8640000,"0,00019594907407407400",,
1694,8640000,"0,00019606481481481500",,
1695,8640000,"0,00019618055555555600",,
1696,8640000,"0,00019629629629629600",,
1697,8640000,"0,00019641203703703700",1963,
1698,8640000,"0,00019652777777777800",,
1699,8640000,"0,00019664351851851900",,
1700,8640000,"0,00019675925925925900",,
1701,8640000,"0,00019687500000000000",,
1702,8640000,"0,00019699074074074100",,
1703,8640000,"0,00019710648148148100",1970,
1704,8640000,"0,00019722222222222200",,
1705,8640000,"0,00019733796296296300",,
1706,8640000,"0,00019745370370370400",,
1707,8640000,"0,00019756944444444400",,
1708,8640000,"0,00019768518518518500",,
1709,8640000,"0,00019780092592592600",1977,
1710,8640000,"0,00019791666666666700",,
1711,8640000,"0,00019803240740740700",,
1712,8640000,"0,00019814814814814800",,
1713,8640000,"0,00019826388888888900",,
1714,8640000,"0,00019837962962963000",,
1715,8640000,"0,00019849537037037000",,
1716,8640000,"0,00019861111111111100",1985,
1717,8640000,"0,00019872685185185200",,
1718,8640000,"0,00019884259259259300",,
1719,8640000,"0,00019895833333333300",,
1720,8640000,"0,00019907407407407400",,
1721,8640000,"0,00019918981481481500",,
1722,8640000,"0,00019930555555555600",1992,
1723,8640000,"0,00019942129629629600",,
1724,8640000,"0,00019953703703703700",,
1725,8640000,"0,00019965277777777800",,
1726,8640000,"0,00019976851851851900",,
1727,8640000,"0,00019988425925925900",,
1728,8640000,"0,00020000000000000000",1999,
1729,8640000,"0,00020011574074074100",,
1730,8640000,"0,00020023148148148200",,
1731,8640000,"0,00020034722222222200",,
1732,8640000,"0,00020046296296296300",,
1733,8640000,"0,00020057870370370400",,
1734,8640000,"0,00020069444444444400",2007,
1735,8640000,"0,00020081018518518500",,
1736,8640000,"0,00020092592592592600",,
1737,8640000,"0,00020104166666666700",,
1738,8640000,"0,00020115740740740700",,
1739,8640000,"0,00020127314814814800",,
1740,8640000,"0,00020138888888888900",,
1741,8640000,"0,00020150462962963000",2014,
1742,8640000,"0,00020162037037037000",,
1743,8640000,"0,00020173611111111100",,
1744,8640000,"0,00020185185185185200",,
1745,8640000,"0,00020196759259259300",,
1746,8640000,"0,00020208333333333300",,
1747,8640000,"0,00020219907407407400",,
1748,8640000,"0,00020231481481481500",2022,
1749,8640000,"0,00020243055555555600",,
1750,8640000,"0,00020254629629629600",,
1751,8640000,"0,00020266203703703700",,
1752,8640000,"0,00020277777777777800",,
1753,8640000,"0,00020289351851851900",,
1754,8640000,"0,00020300925925925900",2029,
1755,8640000,"0,00020312500000000000",,
1756,8640000,"0,00020324074074074100",,
1757,8640000,"0,00020335648148148100",,
1758,8640000,"0,00020347222222222200",,
1759,8640000,"0,00020358796296296300",,
1760,8640000,"0,00020370370370370400",2036,
1761,8640000,"0,00020381944444444400",,
1762,8640000,"0,00020393518518518500",,
1763,8640000,"0,00020405092592592600",,
1764,8640000,"0,00020416666666666700",,
1765,8640000,"0,00020428240740740700",,
1766,8640000,"0,00020439814814814800",,
1767,8640000,"0,00020451388888888900",2044,
1768,8640000,"0,00020462962962963000",,
1769,8640000,"0,00020474537037037000",,
1770,8640000,"0,00020486111111111100",,
1771,8640000,"0,00020497685185185200",,
1772,8640000,"0,00020509259259259300",,
1773,8640000,"0,00020520833333333300",2051,
1774,8640000,"0,00020532407407407400",,
1775,8640000,"0,00020543981481481500",,
1776,8640000,"0,00020555555555555600",,
1777,8640000,"0,00020567129629629600",,
1778,8640000,"0,00020578703703703700",,
1779,8640000,"0,00020590277777777800",2058,
1780,8640000,"0,00020601851851851900",,
1781,8640000,"0,00020613425925925900",,
1782,8640000,"0,00020625000000000000",,
1783,8640000,"0,00020636574074074100",,
1784,8640000,"0,00020648148148148100",,
1785,8640000,"0,00020659722222222200",,
1786,8640000,"0,00020671296296296300",2066,
1787,8640000,"0,00020682870370370400",,
1788,8640000,"0,00020694444444444400",,
1789,8640000,"0,00020706018518518500",,
1790,8640000,"0,00020717592592592600",,
1791,8640000,"0,00020729166666666700",,
1792,8640000,"0,00020740740740740700",2073,
1793,8640000,"0,00020752314814814800",,
1794,8640000,"0,00020763888888888900",,
1795,8640000,"0,00020775462962963000",,
1796,8640000,"0,00020787037037037000",,
1797,8640000,"0,00020798611111111100",,
1798,8640000,"0,00020810185185185200",2080,
1799,8640000,"0,00020821759259259300",,
1800,8640000,"0,00020833333333333300",,
1801,8640000,"0,00020844907407407400",,
1802,8640000,"0,00020856481481481500",,
1803,8640000,"0,00020868055555555600",,
1804,8640000,"0,00020879629629629600",,
1805,8640000,"0,00020891203703703700",2088,
1806,8640000,"0,00020902777777777800",,
1807,8640000,"0,00020914351851851900",,
1808,8640000,"0,00020925925925925900",,
1809,8640000,"0,00020937500000000000",,
1810,8640000,"0,00020949074074074100",,
1811,8640000,"0,00020960648148148200",2095,
1812,8640000,"0,00020972222222222200",,
1813,8640000,"0,00020983796296296300",,
1814,8640000,"0,00020995370370370400",,
1815,8640000,"0,00021006944444444400",,
1816,8640000,"0,00021018518518518500",,
1817,8640000,"0,00021030092592592600",2102,
1818,8640000,"0,00021041666666666700",,
1819,8640000,"0,00021053240740740700",,
1820,8640000,"0,00021064814814814800",,
1821,8640000,"0,00021076388888888900",,
1822,8640000,"0,00021087962962963000",,
1823,8640000,"0,00021099537037037000",,
1824,8640000,"0,00021111111111111100",2110,
1825,8640000,"0,00021122685185185200",,
1826,8640000,"0,00021134259259259300",,
1827,8640000,"0,00021145833333333300",,
1828,8640000,"0,00021157407407407400",,
1829,8640000,"0,00021168981481481500",,
1830,8640000,"0,00021180555555555600",2117,
1831,8640000,"0,00021192129629629600",,
1832,8640000,"0,00021203703703703700",,
1833,8640000,"0,00021215277777777800",,
1834,8640000,"0,00021226851851851900",,
1835,8640000,"0,00021238425925925900",,
1836,8640000,"0,00021250000000000000",2124,
1837,8640000,"0,00021261574074074100",,
1838,8640000,"0,00021273148148148100",,
1839,8640000,"0,00021284722222222200",,
1840,8640000,"0,00021296296296296300",,
1841,8640000,"0,00021307870370370400",,
1842,8640000,"0,00021319444444444400",,
1843,8640000,"0,00021331018518518500",2132,
1844,8640000,"0,00021342592592592600",,
1845,8640000,"0,00021354166666666700",,
1846,8640000,"0,00021365740740740700",,
1847,8640000,"0,00021377314814814800",,
1848,8640000,"0,00021388888888888900",,
1849,8640000,"0,00021400462962963000",2139,
1850,8640000,"0,00021412037037037000",,
1851,8640000,"0,00021423611111111100",,
1852,8640000,"0,00021435185185185200",,
1853,8640000,"0,00021446759259259300",,
1854,8640000,"0,00021458333333333300",,
1855,8640000,"0,00021469907407407400",,
1856,8640000,"0,00021481481481481500",2147,
1857,8640000,"0,00021493055555555600",,
1858,8640000,"0,00021504629629629600",,
1859,8640000,"0,00021516203703703700",,
1860,8640000,"0,00021527777777777800",,
1861,8640000,"0,00021539351851851900",,
1862,8640000,"0,00021550925925925900",2154,
1863,8640000,"0,00021562500000000000",,
1864,8640000,"0,00021574074074074100",,
1865,8640000,"0,00021585648148148100",,
1866,8640000,"0,00021597222222222200",,
1867,8640000,"0,00021608796296296300",,
1868,8640000,"0,00021620370370370400",2161,
1869,8640000,"0,00021631944444444400",,
1870,8640000,"0,00021643518518518500",,
1871,8640000,"0,00021655092592592600",,
1872,8640000,"0,00021666666666666700",,
1873,8640000,"0,00021678240740740700",,
1874,8640000,"0,00021689814814814800",,
1875,8640000,"0,00021701388888888900",2169,
1876,8640000,"0,00021712962962963000",,
1877,8640000,"0,00021724537037037000",,
1878,8640000,"0,00021736111111111100",,
1879,8640000,"0,00021747685185185200",,
1880,8640000,"0,00021759259259259300",,
1881,8640000,"0,00021770833333333300",2176,
1882,8640000,"0,00021782407407407400",,
1883,8640000,"0,00021793981481481500",,
1884,8640000,"0,00021805555555555600",,
1885,8640000,"0,00021817129629629600",,
1886,8640000,"0,00021828703703703700",,
1887,8640000,"0,00021840277777777800",2183,
1888,8640000,"0,00021851851851851900",,
1889,8640000,"0,00021863425925925900",,
1890,8640000,"0,00021875000000000000",,
